Urgency,Category,Issue,Affected URL,Details,Recommended Action
MEDIUM,Accessibility,121 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=2/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=1/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,34 links have no accessible name,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=1/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,120 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=1/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=2/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,34 links have no accessible name,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=2/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,121 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=2/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=1/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,34 links have no accessible name,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=1/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,120 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=1/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=2/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,34 links have no accessible name,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=2/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,121 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=2/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=1/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,34 links have no accessible name,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=1/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,120 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=1/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=2/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,34 links have no accessible name,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=2/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,121 form controls lack labels,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=2/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/flexi-bangles/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,18 links have no accessible name,https://www.amipi.com/flexi-bangles/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,40 form controls lack labels,https://www.amipi.com/flexi-bangles/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/hoops/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,18 links have no accessible name,https://www.amipi.com/hoops/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,40 form controls lack labels,https://www.amipi.com/hoops/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/index.php,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,15 links have no accessible name,https://www.amipi.com/index.php,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,94 form controls lack labels,https://www.amipi.com/index.php,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/jis-spring-2027,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,15 links have no accessible name,https://www.amipi.com/jis-spring-2027,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,94 form controls lack labels,https://www.amipi.com/jis-spring-2027,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
