Urgency,Category,Issue,Affected URL,Details,Recommended Action
CRITICAL,Performance,Very slow response time: 4073ms,https://www.amipi.com/terms-of-use/,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
CRITICAL,Performance,Very slow response time: 4948ms,https://www.amipi.com/trade-show,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
CRITICAL,Performance,Very slow response time: 4233ms,https://www.amipi.com/trade-show,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
CRITICAL,Performance,Very slow response time: 4445ms,https://www.amipi.com/trade-shows,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
CRITICAL,Performance,Very slow response time: 4853ms,https://www.amipi.com/trade-shows,,"Implement server-side caching (Redis/Memcached) for frequent database queries and enable HTTP caching headers, while profiling and optimizing slow SQL queries with proper indexing."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,14 links have no accessible name,https://www.amipi.com,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,94 form controls lack labels,https://www.amipi.com,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,14 links have no accessible name,https://www.amipi.com,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,96 form controls lack labels,https://www.amipi.com,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,14 links have no accessible name,https://www.amipi.com/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,94 form controls lack labels,https://www.amipi.com/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,14 links have no accessible name,https://www.amipi.com/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,96 form controls lack labels,https://www.amipi.com/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com//sell/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,14 links have no accessible name,https://www.amipi.com//sell/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,17 form controls lack labels,https://www.amipi.com//sell/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com//sell/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,14 links have no accessible name,https://www.amipi.com//sell/,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,19 form controls lack labels,https://www.amipi.com//sell/,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/Contact-Us,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,20 links have no accessible name,https://www.amipi.com/Contact-Us,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,33 form controls lack labels,https://www.amipi.com/Contact-Us,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/Contact-Us,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
MEDIUM,Accessibility,20 links have no accessible name,https://www.amipi.com/Contact-Us,Add visible link text or an aria-label.,"Ensure every `<a>` element has discernible text content, an `aria-label`, or `aria-labelledby` attribute providing a clear, descriptive name for the link's purpose."
MEDIUM,Accessibility,35 form controls lack labels,https://www.amipi.com/Contact-Us,Associate each control with a label or aria-label.,"Ensure every form control has an associated label using `<label for=""id"">`, `aria-label`, or `aria-labelledby` attributes, and verify labels are descriptive and programmatically linked to their inputs."
MEDIUM,Accessibility,Document language is not declared,https://www.amipi.com/Contact-Us/,Add a valid lang attribute to <html>.,"Add a lang attribute to the opening <html> tag specifying the primary language of the document (e.g., <html lang=""en"">)."
